time,0,1,2,3,4
65,0.0,14.82124046003594,0.0,0.0,22.96129843773272
66,0.0,17.017530211610005,0.0,0.0,21.028179205840924
67,0.0,20.532954981556493,0.0,0.0,20.33483626848658
68,0.0,21.572161672613234,0.0,0.0,18.730960315469886
69,0.0,25.239470192183013,0.0,1.4829475053715042,17.80961976615352
70,0.0,29.14893176603129,0.0,2.6438920606877665,16.810086016526338
71,0.0,32.965831014818434,0.0,5.212149194715546,15.264632368802404
72,0.0,34.48331994939079,0.0,7.796171370794692,13.799144124140494
73,0.0,36.42707121324179,0.0,8.137036953646511,13.300622177061177
74,0.0,38.655260805478186,0.0,7.505593351097452,11.58096676302475
75,0.0,41.297490161558244,0.0,6.671972251024339,10.008128033179977
76,0.0,41.83828760650539,0.0,7.089272722624718,9.069069095634717
77,0.0,41.329719137320964,0.0,5.784470980962112,7.96791914979543
78,0.0,40.719918169965275,0.0,5.901625131861332,7.071778292153809
79,0.0,43.00412338839754,2.5341952290100647,7.299585574486962,7.890873937672268
80,0.0,45.484371077288564,2.030700811537461,6.8063151093213765,13.026439113694579
81,0.0,47.301260037375,1.1392785003728296,10.295945598405856,31.99233333650361
82,0.0,48.3724970673286,1.6714710796671348,27.07198214898144,57.754031182032136
83,0.0,48.366475700902996,2.7425302483798384,53.94614796244896,71.15979698733055
84,0.0,46.497073814874966,0.7259367405436314,76.17781980090233,74.02710633083417
85,0.0,39.39546382610917,0.0,107.3418664879897,78.23988036202401
86,0.6078475338686787,28.6668036334714,0.0,161.33722234302817,76.68729696390005
87,15.482762896505267,23.159858642280888,0.0,185.10991171540292,76.59698239471079
88,20.729457980473963,21.147291339557324,2.354108261437234,190.48857262625413,71.20358798562091
89,16.777836871486702,14.971528899347494,8.685420927694407,186.26904691441982,69.09351393923248
90,10.1757968058647,10.10357166630356,17.04494905360974,172.38012125442089,73.70061570299367
91,0.5221354263138701,5.0094570986329865,24.920614051335768,179.53235118469155,64.29241471197673
92,0.35843783053771755,4.0914117955409495,20.576652750183968,162.4424631589473,52.04493103788088
93,0.0,2.639195727149908,21.284373361990745,141.67335820560683,48.97478392638856
94,0.0,0.0,25.21488428276091,120.86119711198243,52.611197938327294
95,0.0,0.0,25.88909680543497,106.78851831322157,48.78202046589776
96,0.0,0.0,32.43912894222414,90.88518244539304,51.32231425241184
97,0.0,0.0,36.08952083111398,74.02515186448464,55.21964208690571
98,0.0,0.0,31.212313900561306,61.89494758772216,51.57895509661478
99,0.0,0.0,31.676822750298534,53.537459020277936,54.43042877117301
100,0.0,0.0,42.44880941872305,45.343838835636426,61.52585532169263
101,0.0,0.0,44.466987667328794,37.199013089172134,60.865538955687164
102,0.0,0.0,39.7794458722822,29.423703417907724,68.94702411705879
103,0.0,0.0,42.193995717583114,23.27686911661918,74.64800118033206
104,0.0,0.0,43.02772885029485,18.68455903277534,66.71846413432378
105,0.0,0.0,43.15847519466678,13.609579463499108,66.3388758609168
106,0.0,0.0,38.9240162186683,12.915259865447517,61.9672440228499
107,0.0,0.0,31.233754318211666,10.444468590910972,58.34793552439369
108,0.0,0.0,29.622250219774074,11.74259266573962,58.12020509224182
109,0.0,0.0,29.917347904340588,8.556100594633278,54.29803367959346
110,0.0,0.0,27.45891559677253,6.214362519657311,52.107767372912654
111,0.0,0.0,26.996296609612042,3.9763589206471197,54.57134021031148
112,0.0,0.0,30.119058461013452,6.068285522680732,50.21716996716105
113,0.0,0.0,31.104465329550386,3.2926706708153626,51.82023069149483
114,0.0,0.0,35.50809971615588,0.4552393924270464,54.815195166010504
115,0.0,0.0,36.94130089781764,0.0,50.912160753053634
116,0.0,0.0,41.742399230290495,0.0,47.83261559465539
117,0.0,0.0,55.17065437355196,0.0,48.76198957295456
118,0.0,0.0,62.816259762239724,0.0,42.72060767581614
119,10.266329065133846,0.0,60.0930924156626,0.0,40.77709874724997
120,9.94364448047483,0.0,57.124515988411524,0.0,41.193056584674686
121,3.4514392425013565,0.0,63.892020613329045,0.0,42.4263698251563
122,0.0,0.0,73.15818129078562,0.0,38.13418008096865
123,0.0,0.0,80.0953762736318,0.0,35.520452364075524
124,0.0,0.0,88.32485735849752,0.0,33.97831007052531
125,0.0,0.0,95.9677138545176,0.0,33.3368208577802
126,0.0,0.0,91.82728003887148,0.0,60.15895011876739
127,0.0,0.0,94.73906450298513,0.0,61.02011933274507
128,0.0,0.0,93.84716646399448,0.0,60.6694217400756
129,0.0,0.0,99.1929258635553,0.0,55.71998637709718
130,0.0,0.0,101.80340614227372,0.0,51.03535103816717
131,0.0,0.0,110.63783993210151,0.0,45.96832968999243
132,0.0,0.0,113.27181283487894,0.0,37.96103139398682
133,0.0,0.0,111.83409171950692,0.0,32.290176640647026
134,0.0,0.0,113.0113872077925,0.0,29.61435963425965
135,0.0,0.0,103.93930807383852,0.0,27.960950849629675
136,0.0,0.0,98.7213741528149,0.0,24.832300949696137
137,0.0,0.0,91.72729152917843,0.0,20.496915977605386
138,0.0,0.0,88.88400354145283,0.0,10.541920961748772
139,0.0,0.0,80.57677573168455,0.0,5.8058396744847665
140,0.0,0.0,72.66161989625125,0.0,4.8734016417868755
141,0.0,0.0,62.303449111218434,0.0,1.8804020390815197
142,0.0,0.0,54.62462119534752,0.44228518179387505,2.2300869236790475
143,0.6471993297790831,0.0,44.724074789944304,4.992832914275417,2.1192282905076363
144,5.128608192384488,0.0,35.72971362009172,5.995877122016327,2.5200309747266774
145,9.531774335945984,0.0,31.687147581616212,3.579291600776437,3.3518870569825823
146,11.255308811033027,0.0,30.05091657289825,1.4109520706228371,4.441186662172638
147,12.474509463596776,0.0,25.649583051453014,1.3875563990985906,6.269126891279322
148,3.586941459994101,0.0,21.717852062841953,0.9164027050522008,5.43500977743186
149,0.0,0.0,17.917134457860712,0.7017823979436407,2.561398741064248
150,0.0,0.0,17.163686296868224,0.0,1.085159368246254
151,0.0,2.3908047429483186,16.867562492869926,0.0,0.0
152,0.0,3.882712737944594,16.528992999973273,0.0,0.0
153,0.0,6.08523789354213,18.560721666447822,0.0,0.0
154,0.0,8.563125908205716,16.719360982716005,0.0,0.0
155,0.0,7.981075922733089,15.074144800850231,0.0,0.0
156,0.0,10.966853342986312,11.872531583163529,0.0,0.0
157,0.0,14.028732313039527,8.988310637890999,0.0,0.0
158,0.0,17.232638397842205,7.551417010297115,0.0,0.0
159,0.0,17.891862661977306,11.518285912900732,0.0,0.0
160,0.0,15.695392646518656,13.134256634518072,19.643488086320318,0.0
161,0.0,12.851800943882663,13.169580806317716,54.30896501928874,5.817657403276881
162,0.0,13.4452625064904,11.849076525246007,76.64101029665483,26.17622507815361
163,0.0,18.457837888220986,8.216328613314726,85.56757561591347,40.18578486507071
164,0.0,25.491311322690226,0.0,124.21179464826851,47.6444514412974
165,0.0,30.04310492625655,0.0,141.34804427518245,63.1711522528876
166,0.0,30.48166545930246,0.0,147.4121701450986,65.54659840530337
167,0.0,30.15161607587517,0.0,140.99131881113718,65.09421122770338
168,0.0,29.516007145450804,0.0,139.2870486935255,59.49255260450838
169,0.0,28.26873803793109,0.0,125.55640388066051,53.97007120453738
170,0.0,24.815134538767012,0.0,112.76510026607096,43.413867930796
171,0.0,23.197194204537805,0.0,95.79309841464865,40.10130725884932
172,0.0,19.781020684908132,0.0,85.44048934492595,40.016820239290965
173,0.0,13.603056491337476,0.0,72.48219747659148,39.78747833635636
174,0.0,7.041723847741932,0.0,56.55062328190365,5.465737202397871
175,0.0,0.0,0.0,49.45410064260251,0.17946677051787133
176,0.0,0.0,0.0,50.964467627173484,0.0
177,0.0,0.0,0.0,44.09048417721818,0.0
178,0.0,0.0,0.0,38.500859826606394,0.911712335038222
179,0.0,0.0,0.0,31.437837180398112,1.2194146889973003
180,0.0,0.0,0.0,31.926306380968693,0.0
181,0.0,0.0,0.0,31.046623006582927,6.70259655986457
182,0.0,0.0,0.0,34.69674076453281,7.1738263181105175
183,0.0,0.0,0.0,29.407837152455354,9.068416661204965
184,0.0,0.0,0.0,32.589246935587695,10.406249862285764
185,0.0,0.0,0.0,25.546416130242037,15.085633312166223
186,0.0,0.0,0.0,21.650460298097787,19.41947497551335
187,0.0,0.0,0.0,18.355273885806557,17.65005171509489
188,8.527322146211793,0.0,0.0,12.777238948368044,33.15225033977337
189,10.176395096833463,0.0,0.0,7.337337296037574,38.01142315631173
190,0.0,0.0,0.0,8.5610192398319,35.958324367451155
191,0.03852569746870938,0.0,0.0,7.726066259059945,35.271533064879485
192,0.0,0.0,0.0,11.690081026639366,37.18393107744469
193,0.0,0.0,0.0,11.608452321084346,37.49797254319982
194,2.2427004555838512,0.0,0.0,8.902231030885343,32.162471444417484
195,0.0,0.0,0.0,6.244894597567372,33.20859254154258
196,0.0,0.0,0.0,7.683622120350825,28.062137967476357
197,10.995520809675543,0.0,0.0,5.518072153364249,23.521318369926878
198,10.3653225372111,0.0,0.0,2.838245768292983,21.813638110151764
199,7.4689638984521665,0.0,0.0,1.1218125744638932,14.991159861675115
200,14.458200630521883,0.0,0.0,5.9413390817327905,6.641480020204095
201,2.93901139936115,0.0,0.0,3.7842794894875116,0.0
202,0.0,0.0,0.0,1.2695515030970843,0.0
203,0.0,0.0,0.0,0.0,0.0
204,0.0,0.0,0.0,0.0,0.0
205,0.0,0.0,0.0,0.0,0.0
206,0.0,0.0,0.0,0.0,0.0
207,0.0,0.0,1.810062011467576,0.0,0.0
208,0.0,0.0,4.631270386324041,0.0,0.0
209,0.0,0.0,8.262765207473574,0.0,0.0
210,0.0,0.0,9.589624495526543,0.0,0.0
211,0.0,0.0,10.164881841297928,0.0,0.0
212,0.0,0.0,12.474487475624187,0.0,0.0
213,0.0,0.0,13.279823027723234,0.0,0.0
214,0.0,0.0,10.853059770024347,0.0,0.0
215,0.0,0.0,3.4904954627785414,0.0,0.0
216,0.0,0.0,0.0,0.0,0.0
217,0.0,0.0,0.0,1.1900687572638375,0.0
218,0.0,0.0,0.0,1.5321718300455605,0.0
219,0.0,0.0,0.0,0.6947827523875598,0.0
220,0.0,0.0,0.0,1.271446170929284,0.0
221,0.0,0.0,0.0,1.7066816169883616,0.0
222,0.0,0.0,0.0,1.1599132028266446,0.0
223,0.0,0.0,0.0,0.4334905159216931,0.0
224,0.0,0.0,0.0,11.823237130077734,0.0
225,0.0,0.0,0.0,14.047582956826561,0.0
226,0.0,0.0,0.0,12.019540174456207,0.0
227,0.0,0.0,0.0,11.24134728579375,0.0
228,0.0,0.0,0.0,11.731874789045904,0.0
229,0.0,0.0,2.931982103807913,12.138433148172142,0.0
230,0.0,0.1328645420354182,4.8075316416401614,10.13103372057342,0.0
231,0.0,3.1653653509398096,6.762952013740952,8.310943298061591,0.0
232,0.0,9.247034290584487,9.372094635605203,6.342520640095131,0.0
233,0.0,11.571425424956074,13.540571676438255,3.766515357846104,0.0
234,0.0,4.471718236017247,13.179559898742365,0.3546201718099045,0.0
235,0.0,5.723240679371184,32.97593589390499,2.09937792167283,0.0
236,0.0,8.742855206303918,46.523779092723885,3.3399457160463157,0.0
237,0.0,10.630326970136183,54.67774892234309,3.797961440748817,0.0
238,0.0,12.090367124044118,53.743471150459534,4.817132790499205,0.0
239,0.0,17.55535919182822,51.348189802678846,10.964942534242097,0.0
240,0.0,24.01212446868821,46.920159220647356,13.038477923571875,0.0
241,0.0,27.366909579046105,38.83371406829306,16.491015487059425,10.332754641901092
242,0.0,35.21736502671928,26.65585606829047,31.84350045650291,30.47646819276144
243,0.0,40.468980641850216,17.508543570695142,37.6089912138531,42.48643518865204
244,0.0,39.016961768604666,9.9248561372884,42.00768970872182,49.63909402496215
245,0.0,42.34388187648038,4.24928529119748,47.191396538159935,58.13083814096426
246,0.0,49.02514818926824,4.69131119570172,50.785065547542544,63.4531872561031
247,0.0,44.16455697156926,7.715016853828648,49.697032005427026,66.60714954179245
248,0.0,42.89247842362325,8.568559983400581,51.019884189897596,66.20839877099114
249,0.0,42.20413762749389,5.528292343795656,49.743530890798276,65.28476355016764
250,0.0,43.04117699267437,0.0,47.312934702709846,63.39253218822326
251,0.0,42.94011332930961,0.0,41.23429899574574,57.624409097715464
252,0.0,42.279308813838036,0.0,41.011778407705926,56.130727102878225
253,0.0,37.4088040595376,0.0,37.18264021898983,54.54461384701127
254,0.0,34.25505352068425,0.0,31.127379005915238,47.17020289067528
255,0.0,33.792159166458,0.0,26.504691226140064,44.5017936605634
256,0.0,35.437666660663936,0.0,28.232958732196163,43.19544931988925
257,0.0,33.84416930182849,0.0,23.444155956004266,38.07719075840331
258,0.0,38.83480616400798,4.010560245934671,17.81218200125435,39.28529777817971
259,0.0,33.14356040674181,3.5520777094542777,13.717816261399332,38.390346672247794
260,0.0,34.47810557126738,4.1522282369077645,13.119494391379495,36.44955936899303
261,0.0,33.92953791960279,13.256563952932911,12.262510282664405,45.1591327807821
262,0.0,33.73128632612469,26.023848090869727,10.100088486164706,51.057238123092155
263,0.0,35.74337058774113,29.254258533301467,5.024633887677814,55.48150185653533
264,0.0,37.57351621165311,32.2648866818867,12.299087700359358,51.23524195301295
265,0.0,24.923201334061964,22.41433240562391,123.93177643081192,63.00057579546907
266,0.0,20.386160828607164,20.454120857903725,125.47449630899362,65.87731869441855
267,0.0,25.212979634390692,21.77758338462399,110.74768491548906,57.6890504825117
268,0.0,20.46018213420181,19.289831106682747,96.8890974895379,55.39486132454172
269,0.0,22.307271115904094,14.725767784762695,79.52352778604397,49.89205506307921
270,0.0,24.182519579372048,4.354517771646531,63.623179039386606,46.65203464741124
271,0.0,21.093534970267807,7.608189933992414,50.565343783402454,46.18379132134528
272,2.2718159965743796,26.047500118068942,3.3456936883426467,53.57949713703729,36.836592336863035
273,17.440508855090165,32.40293472588184,0.0,44.212890136148566,31.831314681818146
274,15.417976990033171,26.440401905619307,0.9552125198325953,33.06432058994441,31.164306397447
275,17.278450928114967,27.818086215118807,0.0,25.849577847783237,24.51672577759005
276,29.639934360073646,31.23590812799709,0.0,20.20087217128544,23.447298822392387
277,37.207928665381544,33.64274772489727,0.0,12.721240408362648,25.600400558718928
278,30.13807409843452,26.06144409289097,0.0,5.7879271188874695,29.611712172964967
279,29.60009956348157,25.62873250018775,2.0809936408255907,2.936219266303417,29.130229044017984
280,36.295159518107425,24.14160489438581,1.6036012273308808,0.0,26.807446606299006
281,24.045722529938303,23.43369456064004,5.084669274125728,0.0,22.709649554597178
282,18.0236758802792,21.76750173267417,4.4486011513294965,0.0,18.009434099417817
283,9.286243420331722,20.68117957747554,5.780614791766312,0.0,12.534519589766585
284,0.0,21.863178979944717,15.772693087828861,0.0,11.042375043299792
285,0.0,27.14261894779323,25.94346779049851,0.0,7.335078986022793
286,0.0,24.76696002280016,28.38473312487047,0.0,1.2759509910375386
287,0.0,20.56495673948383,35.90425843088335,0.0,0.398763090026095
288,0.0,24.44638475957527,41.7483084347622,0.0,0.0
289,0.0,21.366051561420708,43.9101854555426,0.0,0.0
290,0.0,17.949706021653512,44.074916769027176,0.0,0.0
291,0.0,17.99839235144612,44.25009604703629,0.0,0.0
292,0.0,19.04337502790407,44.60499455527117,0.0,0.0
293,0.0,20.14933268813349,55.54448645871194,0.0,0.0
294,0.0,21.059766100772134,58.43901683387211,0.0,0.0
295,0.0,20.50557833622184,56.9378388685061,0.0,0.0
296,0.0,21.715341500949453,48.1170308512231,0.0,0.0
297,0.0,20.377447909835233,36.575375045181225,31.567208134815058,0.0
298,0.0,16.181389476205712,31.430093617557567,49.118296895875346,0.0
299,0.0,17.657851440624853,34.95134345806786,44.97556628617068,0.0
300,0.0,11.704799280208325,26.956047827393103,97.45322011315865,0.9625168484618384
301,0.0,13.67344633899501,27.12503440084008,97.76590539633648,0.0
302,0.0,13.214609007921727,24.094660559338063,86.23586489330843,0.0
303,0.0,12.084409583451517,25.283446680959745,72.39869355597257,0.0
304,0.0,11.182106641504667,25.387938176088753,57.78937350294353,0.0
305,0.0,11.293827815510536,29.550568286392718,45.494076199210646,1.107083054320444
306,0.0,11.754841966361608,30.99848362797509,36.70153062024672,1.0623264193866973
307,0.0,10.883462603976962,29.77217116908896,31.435489236816544,1.3884501444965422
308,0.0,9.079030008454474,26.889264077362114,24.66927150812883,0.0
309,0.0,12.81294582584238,27.14331525954111,17.1977462743106,0.0
310,0.0,14.049856431187825,28.096846854920052,11.956323533431563,0.0
311,0.0,13.735776179327507,27.735688844506942,9.417280741390066,0.0
312,0.0,15.933060695162318,25.63182719550095,7.968005108400247,0.0
313,0.0,17.859401470860373,19.973567285995408,5.658054038422705,0.0
314,0.0,20.48555304777335,16.16959025478463,3.648393039501121,0.0
315,0.0,23.670737049629874,17.458111436552038,1.2409818398565806,0.0
316,0.0,25.37857681963004,18.777246034115997,0.0,0.0
317,0.0,29.998496883363515,21.64636298284335,0.0,0.0
318,0.0,32.74496318204809,27.988797989717497,0.0,1.1142046209482706
319,0.0,36.25682588621977,27.3617190993578,0.0,0.9559679927800796
320,0.0,32.97841481070082,23.39874813819869,0.0,0.8662004556221478
321,0.0,40.396421702249064,21.627717079468635,0.0,8.88219907693312
322,0.0,43.02655651154814,17.321964259436978,8.862696182608714,24.979668050926556
323,0.0,50.291341776625366,14.245139366244853,15.150897735945772,32.02343383097602
324,0.0,47.908478744279144,8.271955696088138,20.174013112856237,39.66022701971011
325,0.0,51.90838871950903,6.0095204286945005,19.185465830098483,39.67933028960322
326,0.0,52.08791795530014,2.254814816421626,17.69116774489098,44.5981846796024
327,0.0,55.777246081027066,9.58034608306245,14.044712926997304,48.83850118090129
328,0.0,57.916824522187326,6.876600425687696,13.650517683623221,48.12160207322928
329,0.0,58.44245526152506,8.828586358053538,10.179606627017376,52.35213862226503
330,0.0,55.13286527816352,11.078176251926847,9.983875891003477,54.89456444301359
331,6.058799957769876,57.48545565209178,10.226688715997089,5.6081900433991505,53.48063395913756
332,19.728206713846163,57.17160525035324,2.724308080258965,4.910728234078222,52.42187774380929
333,21.89589735183325,53.30862038372507,0.0,3.9078756323599535,48.01820804171329
334,18.97507657234516,45.741681441746024,0.0,0.8839735720162974,46.996219299627924
335,20.833159674575974,43.0995412282996,0.0,0.0,37.77681802730967
336,24.03107363738144,44.57866522924724,0.0,0.0,35.723111232485685
337,16.817997758155233,42.050852381811374,0.0,0.07084569719372656,35.44749643808651
338,14.284461391501539,41.739326668404686,0.0,1.915847904062572,32.53186095249479
339,13.259594764950199,41.717771150874185,0.0,2.904596505247133,24.95574187062845
340,1.1013448856147199,43.19543974411121,0.0,4.605685365217836,7.732482259655009
341,0.2456087587542094,30.751758166319018,0.0,4.790837750474479,10.217016971556363
342,11.46453703923862,29.462083823024958,0.0,12.536356181312847,14.140793182241964
343,22.432185172035666,30.50931758701858,0.0,15.600436845239582,20.54802238667001
344,25.72027440612222,29.67922837028573,0.0,18.66213020098933,22.269485337080468
345,24.39848329063354,30.36400583363587,0.0,19.09822793470221,31.568871093827862
346,27.320246946920186,33.23069297834228,0.0,16.051035953353946,39.08514377072878
347,25.83458227200187,33.70560414686555,0.0,14.118757336244345,44.85599612363891
348,28.63113564391837,36.376347578106845,0.0,15.60083729749161,49.592729483596706
349,38.97132927046663,39.55700939495541,0.0,14.715652235252795,56.92487465912046
350,54.74617738212951,41.356118315566356,0.0,14.740817827948904,63.30781862484452
351,73.52803484862143,43.913364460168715,0.0,26.679021983043818,67.8919252064169
352,95.09715005241264,44.518544669180315,0.0,50.510896308816406,72.23598144269093
353,120.80793303024241,48.91009237849593,0.0,25.39534742627084,102.49907586261841
354,131.86857227758222,48.89420058962131,0.0,20.10900535965441,113.64749508257073
355,134.60628306914865,56.42525571519603,0.0,21.66232286301011,113.5873841939161
356,134.53020791613545,59.948020422682525,0.0,16.857440154386165,113.37642632493835
357,139.78948660990943,62.36694231745225,0.0,12.93839339168333,123.31161191041409
358,141.01256632999105,62.368836419074924,0.0,7.0623736540978825,120.42436805266152
359,148.09081622510774,63.29175531236717,0.0,6.247223290755657,118.26262186248516
360,155.59332784189843,64.50417982587967,0.0,1.6653755219958737,117.23015589877078
361,155.19602299792425,63.68756681262565,0.0,0.0,108.24435027426529
362,142.9989842010887,66.70338339110326,0.0,0.0,98.727006711989
363,123.6758984950888,73.33999941501031,0.0,0.0,82.14168659344034
364,108.70720797778091,72.24888547265193,0.0,0.0,62.587935447437296
365,91.3884932558362,75.57536100582604,0.0,0.0,44.89392543940297
366,75.82213598887094,77.59353309457738,0.0,0.0,35.150100335908014
367,63.26596917497815,81.7893270901537,0.0,0.0,26.767144707029928
368,55.2464051278001,83.84250894403884,0.0,0.0,22.02251159180617
369,46.797985186518574,85.40666951941222,0.0,0.0,17.693049888228575
370,42.1508379606692,84.41346025589189,0.0,0.0,12.761768880840672
371,32.505066199728944,87.98764629963736,0.0,0.0,10.698030887396902
372,31.188986679697948,89.50938187216667,0.0,0.0,11.630667091605293
373,21.78979205442657,90.46231894494156,6.8989978187359045,0.0,11.346220435575214
374,15.008996785711007,93.73524223999223,13.091934556078515,0.0,10.714887612758242
375,16.10028817114476,93.03583712639693,9.43220818503112,5.617867739751906,9.742367343992528
376,15.498523387818437,96.41583818062472,6.346873569439036,10.951161406208264,7.548238878508679
377,5.771806279997708,97.99667770129535,8.122049729330161,10.804408839334755,5.3649807262641485
378,0.0,98.61327960407208,7.24225998627917,7.575925853091513,5.8249816653250095
379,0.0,102.2764695427433,5.460799727325464,5.8977406256014575,2.0005550345453753
380,0.0,105.06950699148376,5.021674488372296,2.6672671308824825,0.0
381,0.0,104.38892955809773,6.226216972163661,4.2029836700141034,0.0
382,0.0,105.60958120457279,14.137552609397776,1.9428182986030784,0.0
383,0.0,109.59119165511042,22.712711709753407,0.0,0.0
384,0.0,113.53716305492658,24.463797147126,0.0,0.9012734698007016
385,0.0,113.9306149488033,22.742362668728212,0.0,1.0135985832687504
386,0.0,117.6277889571027,22.45620031250835,2.0797731825502503,0.0
387,0.0,116.06881835301769,25.694496643461143,0.9210708358560212,0.428770606117182
388,0.0,119.20235032827036,27.2505211743087,0.21805307178776148,0.0
389,0.0,121.81136834422657,25.922014246864535,0.0,0.6263227963949862
390,0.0,121.14119709873604,27.077808950160264,0.0,2.578887755943831
391,0.0,120.27249032787692,24.63318699169479,0.0,2.9196315118749667
392,0.0,119.549442057629,18.81792070370672,0.0,2.8246073667673626
393,0.0,124.69609602680357,14.660892430664179,0.0,0.2592268189514958
394,0.0,122.17286283147415,15.145845354530074,0.0,0.8905209731420689
395,0.0,123.43163155455869,11.832672666323056,0.0,2.5792795596701894
396,0.0,121.96670933891933,10.164249805283408,0.0,2.183334921206362
397,0.0,123.51366351295471,11.102931706393043,0.0,6.0548753905362585
398,0.0,124.80134792323969,12.531568549940596,0.0,6.304247349253798
399,0.0,121.22479405339321,8.816327958984154,0.0,6.005321790212613
400,0.0,119.52908504161438,15.13541927423543,0.0,9.487039192726316
401,0.0,124.34145000440031,19.72140658290588,0.0,21.89057042832388
402,0.0,124.73284326466688,18.61457256817635,2.98418399080616,34.966225633268884
403,0.0,127.0958978995406,14.512739884432126,54.65074257512413,37.627375567937925
404,0.0,126.80523269017306,8.918886787459634,61.33084244868218,44.604732244083046
405,0.0,126.69669943831268,4.968088486033078,59.80158951981737,51.8406809275707
406,0.0,126.29309313138631,0.8691098663591303,56.92908395735643,58.35239771489719
